TicksTime,BallPosX,BallPosY,BallSpeed,PosB,PosPC,ScoreB,ScorePC
,,,,,,,
28711,959,588,4,244,120,0,0
,,,,,,,
28723,955,592,4,244,120,0,0
,,,,,,,
28736,951,596,4,244,120,0,0
,,,,,,,
28750,947,600,4,244,120,0,0
,,,,,,,
28765,943,604,4,244,120,0,0
,,,,,,,
28777,939,608,4,244,120,0,0
,,,,,,,
28791,935,612,4,244,120,0,0
,,,,,,,
28805,931,616,4,244,120,0,0
,,,,,,,
28819,927,620,4,244,120,0,0
,,,,,,,
28834,923,624,4,244,120,0,0
,,,,,,,
28848,919,628,4,244,120,0,0
,,,,,,,
28860,915,632,4,244,120,0,0
,,,,,,,
28873,911,636,4,244,120,0,0
,,,,,,,
28886,907,640,4,244,120,0,0
,,,,,,,
28902,903,644,4,244,120,0,0
,,,,,,,
28917,899,648,4,244,120,0,0
,,,,,,,
28932,895,652,4,244,120,0,0
,,,,,,,
28944,891,656,4,244,120,0,0
,,,,,,,
28958,887,660,4,244,120,0,0
,,,,,,,
28973,883,664,4,244,120,0,0
,,,,,,,
28989,879,668,4,244,120,0,0
,,,,,,,
29004,875,672,4,244,120,0,0
,,,,,,,
29017,871,676,4,244,120,0,0
,,,,,,,
29033,867,680,4,244,120,0,0
,,,,,,,
29048,863,684,4,244,120,0,0
,,,,,,,
29061,859,688,4,244,120,0,0
,,,,,,,
29075,855,692,4,251,120,0,0
,,,,,,,
29089,851,696,4,258,120,0,0
,,,,,,,
29101,847,700,4,265,120,0,0
,,,,,,,
29117,843,704,4,272,120,0,0
,,,,,,,
29131,839,708,4,279,120,0,0
,,,,,,,
29144,835,712,4,286,120,0,0
,,,,,,,
29159,831,716,4,293,120,0,0
,,,,,,,
29172,827,720,4,300,120,0,0
,,,,,,,
29185,823,724,4,307,120,0,0
,,,,,,,
29199,819,728,4,314,120,0,0
,,,,,,,
29211,815,732,4,321,120,0,0
,,,,,,,
29224,811,736,4,328,120,0,0
,,,,,,,
29238,807,740,4,335,120,0,0
,,,,,,,
29253,803,744,4,342,120,0,0
,,,,,,,
29267,799,748,4,349,120,0,0
,,,,,,,
29282,795,752,4,356,120,0,0
,,,,,,,
29296,791,756,4,363,120,0,0
,,,,,,,
29310,787,760,4,370,120,0,0
,,,,,,,
29324,783,756,4,377,120,0,0
,,,,,,,
29336,779,752,4,384,120,0,0
,,,,,,,
29349,775,748,4,391,120,0,0
,,,,,,,
29364,771,744,4,398,120,0,0
,,,,,,,
29376,767,740,4,405,120,0,0
,,,,,,,
29389,763,736,4,412,120,0,0
,,,,,,,
29403,759,732,4,419,120,0,0
,,,,,,,
29416,755,728,4,419,120,0,0
,,,,,,,
29431,751,724,4,419,120,0,0
,,,,,,,
29445,747,720,4,419,120,0,0
,,,,,,,
29457,743,716,4,419,120,0,0
,,,,,,,
29470,739,712,4,419,120,0,0
,,,,,,,
29483,735,708,4,419,120,0,0
,,,,,,,
29497,731,704,4,419,120,0,0
,,,,,,,
29509,727,700,4,419,120,0,0
,,,,,,,
29523,723,696,4,419,120,0,0
,,,,,,,
29538,719,692,4,419,120,0,0
,,,,,,,
29550,715,688,4,419,120,0,0
,,,,,,,
29563,711,684,4,419,120,0,0
,,,,,,,
29576,707,680,4,419,120,0,0
,,,,,,,
29590,703,676,4,419,120,0,0
,,,,,,,
29604,699,672,4,419,120,0,0
,,,,,,,
29617,695,668,4,419,120,0,0
,,,,,,,
29632,691,664,4,419,120,0,0
,,,,,,,
29644,687,660,4,419,120,0,0
,,,,,,,
29657,683,656,4,419,120,0,0
,,,,,,,
29670,679,652,4,419,120,0,0
,,,,,,,
29682,675,648,4,419,120,0,0
,,,,,,,
29695,671,644,4,419,120,0,0
,,,,,,,
29708,667,640,4,419,120,0,0
,,,,,,,
29722,663,636,4,419,120,0,0
,,,,,,,
29734,659,632,4,419,120,0,0
,,,,,,,
29749,655,628,4,419,120,0,0
,,,,,,,
29761,651,624,4,419,120,0,0
,,,,,,,
29774,647,620,4,419,120,0,0
,,,,,,,
29789,643,616,4,419,120,0,0
,,,,,,,
29803,639,612,4,419,120,0,0
,,,,,,,
29816,635,608,4,419,120,0,0
,,,,,,,
29829,631,604,4,419,120,0,0
,,,,,,,
29842,627,600,4,419,120,0,0
,,,,,,,
29856,623,596,4,419,120,0,0
,,,,,,,
29871,619,592,4,419,120,0,0
,,,,,,,
29885,615,588,4,419,120,0,0
,,,,,,,
29899,611,584,4,419,120,0,0
,,,,,,,
29910,607,580,4,419,120,0,0
,,,,,,,
29924,603,576,4,419,120,0,0
,,,,,,,
29938,599,572,4,419,120,0,0
,,,,,,,
29951,595,568,4,419,120,0,0
,,,,,,,
29966,591,564,4,419,120,0,0
,,,,,,,
29978,587,560,4,419,120,0,0
,,,,,,,
29992,583,556,4,419,120,0,0
,,,,,,,
30006,579,552,4,419,120,0,0
,,,,,,,
30017,575,548,4,419,120,0,0
,,,,,,,
30032,571,544,4,419,120,0,0
,,,,,,,
30044,567,540,4,419,120,0,0
,,,,,,,
30056,563,536,4,419,120,0,0
,,,,,,,
30069,559,532,4,419,120,0,0
,,,,,,,
30083,555,528,4,419,120,0,0
,,,,,,,
30094,551,524,4,419,120,0,0
,,,,,,,
30108,547,520,4,419,120,0,0
,,,,,,,
30122,543,516,4,419,120,0,0
,,,,,,,
30134,539,512,4,412,120,0,0
,,,,,,,
30149,535,508,4,405,120,0,0
,,,,,,,
30160,531,504,4,398,120,0,0
,,,,,,,
30173,527,500,4,391,120,0,0
,,,,,,,
30185,523,496,4,384,120,0,0
,,,,,,,
30200,519,492,4,377,120,0,0
,,,,,,,
30215,515,488,4,370,120,0,0
,,,,,,,
30227,511,484,4,363,120,0,0
,,,,,,,
30239,507,480,4,356,120,0,0
,,,,,,,
30252,503,476,4,349,120,0,0
,,,,,,,
30265,499,472,4,342,120,0,0
,,,,,,,
30276,495,468,4,335,120,0,0
,,,,,,,
30288,491,464,4,328,120,0,0
,,,,,,,
30302,487,460,4,321,120,0,0
,,,,,,,
30317,483,456,4,314,120,0,0
,,,,,,,
30330,479,452,4,307,120,0,0
,,,,,,,
30343,475,448,4,300,120,0,0
,,,,,,,
30356,471,444,4,293,120,0,0
,,,,,,,
30371,467,440,4,286,120,0,0
,,,,,,,
30383,463,436,4,279,120,0,0
,,,,,,,
30399,459,432,4,272,120,0,0
,,,,,,,
30414,455,428,4,265,120,0,0
,,,,,,,
30425,451,424,4,258,120,0,0
,,,,,,,
30439,447,420,4,251,120,0,0
,,,,,,,
30453,443,416,4,244,120,0,0
,,,,,,,
30466,439,412,4,237,120,0,0
,,,,,,,
30482,435,408,4,230,120,0,0
,,,,,,,
30493,431,404,4,223,120,0,0
,,,,,,,
30506,427,400,4,216,120,0,0
,,,,,,,
30521,423,396,4,209,120,0,0
,,,,,,,
30535,419,392,4,202,120,0,0
,,,,,,,
30550,415,388,4,195,120,0,0
,,,,,,,
30565,411,384,4,188,120,0,0
,,,,,,,
30578,407,380,4,181,120,0,0
,,,,,,,
30591,403,376,4,174,120,0,0
,,,,,,,
30604,399,372,4,167,120,0,0
,,,,,,,
30616,395,368,4,167,120,0,0
,,,,,,,
30631,391,364,4,167,120,0,0
,,,,,,,
30643,387,360,4,167,120,0,0
,,,,,,,
30657,383,356,4,167,120,0,0
,,,,,,,
30672,379,352,4,167,120,0,0
,,,,,,,
30686,375,348,4,167,120,0,0
,,,,,,,
30698,371,344,4,167,120,0,0
,,,,,,,
30710,367,340,4,167,120,0,0
,,,,,,,
30723,363,336,4,167,120,0,0
,,,,,,,
30735,359,332,4,167,120,0,0
,,,,,,,
30748,355,328,4,167,120,0,0
,,,,,,,
30760,351,324,4,167,120,0,0
,,,,,,,
30774,347,320,4,167,120,0,0
,,,,,,,
30789,343,316,4,167,120,0,0
,,,,,,,
30802,339,312,4,167,120,0,0
,,,,,,,
30817,335,308,4,167,120,0,0
,,,,,,,
30831,331,304,4,167,120,0,0
,,,,,,,
30844,327,300,4,167,120,0,0
,,,,,,,
30859,323,296,4,167,120,0,0
,,,,,,,
30873,319,292,4,167,120,0,0
,,,,,,,
30888,315,288,4,167,120,0,0
,,,,,,,
30899,311,284,4,167,120,0,0
,,,,,,,
30914,307,280,4,167,120,0,0
,,,,,,,
30925,303,276,4,167,120,0,0
,,,,,,,
30939,299,272,4,167,120,0,0
,,,,,,,
30950,295,268,4,167,120,0,0
,,,,,,,
30965,291,264,4,167,120,0,0
,,,,,,,
30978,287,260,4,167,120,0,0
,,,,,,,
30991,283,256,4,167,120,0,0
,,,,,,,
31004,279,252,4,167,120,0,0
,,,,,,,
31016,275,248,4,167,120,0,0
,,,,,,,
31031,271,244,4,167,120,0,0
,,,,,,,
31043,267,240,4,167,120,0,0
,,,,,,,
31057,263,236,4,167,120,0,0
,,,,,,,
31072,259,232,4,167,120,0,0
,,,,,,,
31084,255,228,4,167,120,0,0
,,,,,,,
31097,251,224,4,167,120,0,0
,,,,,,,
31109,247,220,4,167,120,0,0
,,,,,,,
31122,243,216,4,167,120,0,0
,,,,,,,
31133,239,212,4,167,120,0,0
,,,,,,,
31146,235,208,4,160,120,0,0
,,,,,,,
31159,231,204,4,153,120,0,0
,,,,,,,
31174,227,200,4,146,120,0,0
,,,,,,,
31188,223,196,4,139,120,0,0
,,,,,,,
31201,219,192,4,132,120,0,0
,,,,,,,
31214,215,188,4,125,120,0,0
,,,,,,,
31226,211,184,4,118,120,0,0
,,,,,,,
31239,207,180,4,111,120,0,0
,,,,,,,
31251,203,176,4,104,120,0,0
,,,,,,,
31265,199,172,4,97,120,0,0
,,,,,,,
31277,195,168,4,90,120,0,0
,,,,,,,
31290,191,164,4,83,120,0,0
,,,,,,,
31303,187,160,4,76,120,0,0
,,,,,,,
31315,183,156,4,69,120,0,0
,,,,,,,
31331,179,152,4,62,120,0,0
,,,,,,,
31343,175,148,4,55,120,0,0
,,,,,,,
31358,171,144,4,48,120,0,0
,,,,,,,
31372,167,140,4,41,120,0,0
,,,,,,,
31383,163,136,4,34,120,0,0
,,,,,,,
31398,159,132,4,27,120,0,0
,,,,,,,
31412,155,128,4,20,120,0,0
,,,,,,,
31425,151,124,4,20,120,0,0
,,,,,,,
31439,147,120,4,20,120,0,0
,,,,,,,
31452,143,116,4,20,120,0,0
,,,,,,,
31466,139,112,4,20,120,0,0
,,,,,,,
31479,135,108,4,20,120,0,0
,,,,,,,
31491,131,104,4,20,120,0,0
,,,,,,,
31505,127,100,4,20,120,0,0
,,,,,,,
31516,123,96,4,20,120,0,0
,,,,,,,
31529,119,92,4,20,120,0,0
,,,,,,,
31541,115,88,4,20,120,0,0
,,,,,,,
31555,111,84,4,20,120,0,0
,,,,,,,
31568,107,80,4,20,120,0,0
,,,,,,,
31583,103,76,4,20,120,0,0
,,,,,,,
31595,99,72,4,20,120,0,0
,,,,,,,
31608,95,68,4,20,120,0,0
,,,,,,,
31622,91,64,4,20,120,0,0
,,,,,,,
31635,87,60,4,20,120,0,0
,,,,,,,
31648,83,56,4,20,120,0,0
,,,,,,,
31661,79,52,4,20,120,0,0
,,,,,,,
31674,75,48,4,20,120,0,0
,,,,,,,
31688,71,44,4,20,120,0,0
,,,,,,,
31700,67,40,4,20,120,0,0
,,,,,,,
31715,71,36,4,20,120,0,0
,,,,,,,
31727,75,32,4,20,120,0,0
,,,,,,,
31741,79,28,4,20,120,0,0
,,,,,,,
31754,83,24,4,20,120,0,0
,,,,,,,
31767,87,20,4,20,120,0,0
,,,,,,,
31782,91,16,4,20,120,0,0
,,,,,,,
31794,95,12,4,20,120,0,0
,,,,,,,
31808,99,8,4,20,120,0,0
,,,,,,,
31822,103,12,4,20,120,0,0
,,,,,,,
31837,107,16,4,20,120,0,0
,,,,,,,
31851,111,20,4,20,120,0,0
,,,,,,,
31867,115,24,4,20,120,0,0
,,,,,,,
31883,119,28,4,20,120,0,0
,,,,,,,
31899,123,32,4,20,120,0,0
,,,,,,,
31912,127,36,4,20,120,0,0
,,,,,,,
31925,131,40,4,20,120,0,0
,,,,,,,
31940,135,44,4,20,120,0,0
,,,,,,,
31955,139,48,4,20,120,0,0
,,,,,,,
31967,143,52,4,20,120,0,0
,,,,,,,
31983,147,56,4,20,120,0,0
,,,,,,,
31998,151,60,4,20,120,0,0
,,,,,,,
32010,155,64,4,20,120,0,0
,,,,,,,
32024,159,68,4,20,120,0,0
,,,,,,,
32039,163,72,4,20,120,0,0
,,,,,,,
32055,167,76,4,20,120,0,0
,,,,,,,
32069,171,80,4,20,120,0,0
,,,,,,,
32083,175,84,4,20,120,0,0
,,,,,,,
32098,179,88,4,20,120,0,0
,,,,,,,
32111,183,92,4,20,120,0,0
,,,,,,,
32127,187,96,4,20,120,0,0
,,,,,,,
32142,191,100,4,20,120,0,0
,,,,,,,
32157,195,104,4,20,120,0,0
,,,,,,,
32171,199,108,4,20,120,0,0
,,,,,,,
32185,203,112,4,20,120,0,0
,,,,,,,
32200,207,116,4,20,120,0,0
,,,,,,,
32216,211,120,4,27,120,0,0
,,,,,,,
32228,215,124,4,34,120,0,0
,,,,,,,
32240,219,128,4,41,120,0,0
,,,,,,,
32255,223,132,4,48,120,0,0
,,,,,,,
32268,227,136,4,55,120,0,0
,,,,,,,
32283,231,140,4,62,120,0,0
,,,,,,,
32296,235,144,4,69,120,0,0
,,,,,,,
32308,239,148,4,76,120,0,0
,,,,,,,
32324,243,152,4,83,120,0,0
,,,,,,,
32338,247,156,4,90,120,0,0
,,,,,,,
32351,251,160,4,97,120,0,0
,,,,,,,
32365,255,164,4,104,120,0,0
,,,,,,,
32378,259,168,4,111,120,0,0
,,,,,,,
32392,263,172,4,118,120,0,0
,,,,,,,
32405,267,176,4,125,120,0,0
,,,,,,,
32418,271,180,4,132,120,0,0
,,,,,,,
32432,275,184,4,139,120,0,0
,,,,,,,
32444,279,188,4,146,120,0,0
,,,,,,,
32458,283,192,4,153,120,0,0
,,,,,,,
32472,287,196,4,160,120,0,0
,,,,,,,
32485,291,200,4,167,120,0,0
,,,,,,,
32499,295,204,4,174,120,0,0
,,,,,,,
32512,299,208,4,181,120,0,0
,,,,,,,
32525,303,212,4,188,120,0,0
,,,,,,,
32538,307,216,4,195,120,0,0
,,,,,,,
32550,311,220,4,202,120,0,0
,,,,,,,
32565,315,224,4,209,120,0,0
,,,,,,,
32577,319,228,4,216,120,0,0
,,,,,,,
32590,323,232,4,223,120,0,0
,,,,,,,
32604,327,236,4,230,120,0,0
,,,,,,,
32616,331,240,4,237,120,0,0
,,,,,,,
32630,335,244,4,244,120,0,0
,,,,,,,
32641,339,248,4,251,120,0,0
,,,,,,,
32655,343,252,4,258,120,0,0
,,,,,,,
32666,347,256,4,265,120,0,0
,,,,,,,
32679,351,260,4,272,120,0,0
,,,,,,,
32692,355,264,4,279,120,0,0
,,,,,,,
32707,359,268,4,286,120,0,0
,,,,,,,
32721,363,272,4,293,120,0,0
,,,,,,,
32734,367,276,4,293,120,0,0
,,,,,,,
32750,371,280,4,293,120,0,0
,,,,,,,
32765,375,284,4,293,120,0,0
,,,,,,,
32778,379,288,4,293,120,0,0
,,,,,,,
32791,383,292,4,293,120,0,0
,,,,,,,
32806,387,296,4,293,120,0,0
,,,,,,,
32821,391,300,4,293,120,0,0
,,,,,,,
32834,395,304,4,293,120,0,0
,,,,,,,
32849,399,308,4,293,120,0,0
,,,,,,,
32863,403,312,4,293,120,0,0
,,,,,,,
32875,407,316,4,293,120,0,0
,,,,,,,
32888,411,320,4,293,120,0,0
,,,,,,,
32902,415,324,4,293,120,0,0
,,,,,,,
32917,419,328,4,293,120,0,0
,,,,,,,
32932,423,332,4,293,120,0,0
,,,,,,,
32944,427,336,4,293,120,0,0
,,,,,,,
32957,431,340,4,293,120,0,0
,,,,,,,
32971,435,344,4,293,120,0,0
,,,,,,,
32983,439,348,4,293,120,0,0
,,,,,,,
32999,443,352,4,293,120,0,0
,,,,,,,
33012,447,356,4,293,120,0,0
,,,,,,,
33023,451,360,4,293,120,0,0
,,,,,,,
33037,455,364,4,293,120,0,0
,,,,,,,
33050,459,368,4,293,120,0,0
,,,,,,,
33065,463,372,4,293,120,0,0
,,,,,,,
33077,467,376,4,293,120,0,0
,,,,,,,
33092,471,380,4,293,120,0,0
,,,,,,,
33106,475,384,4,293,120,0,0
,,,,,,,
33118,479,388,4,293,120,0,0
,,,,,,,
33133,483,392,4,293,120,0,0
,,,,,,,
33149,487,396,4,293,120,0,0
,,,,,,,
33163,491,400,4,293,120,0,0
,,,,,,,
33175,495,404,4,293,120,0,0
,,,,,,,
33189,499,408,4,293,120,0,0
,,,,,,,
33200,503,412,4,293,120,0,0
,,,,,,,
33215,507,416,4,293,120,0,0
,,,,,,,
33228,511,420,4,293,120,0,0
,,,,,,,
33242,515,424,4,293,120,0,0
,,,,,,,
33256,519,428,4,293,120,0,0
,,,,,,,
33271,523,432,4,293,120,0,0
,,,,,,,
33283,527,436,4,293,120,0,0
,,,,,,,
33298,531,440,4,293,120,0,0
,,,,,,,
33312,535,444,4,293,120,0,0
,,,,,,,
33326,539,448,4,293,120,0,0
,,,,,,,
33338,543,452,4,293,120,0,0
,,,,,,,
33350,547,456,4,293,120,0,0
,,,,,,,
33366,551,460,4,293,120,0,0
,,,,,,,
33380,555,464,4,293,120,0,0
,,,,,,,
33391,559,468,4,293,120,0,0
,,,,,,,
33405,563,472,4,293,120,0,0
,,,,,,,
33419,567,476,4,293,120,0,0
,,,,,,,
33433,571,480,4,293,120,0,0
,,,,,,,
33446,575,484,4,293,120,0,0
,,,,,,,
33460,579,488,4,293,120,0,0
,,,,,,,
33473,583,492,4,293,120,0,0
,,,,,,,
33488,587,496,4,293,120,0,0
,,,,,,,
33500,591,500,4,293,120,0,0
,,,,,,,
33514,595,504,4,293,120,0,0
,,,,,,,
33528,599,508,4,293,120,0,0
,,,,,,,
33542,603,512,4,293,120,0,0
,,,,,,,
33556,607,516,4,293,120,0,0
,,,,,,,
33571,611,520,4,293,120,0,0
,,,,,,,
33583,615,524,4,293,120,0,0
,,,,,,,
33597,619,528,4,293,120,0,0
,,,,,,,
33609,623,532,4,293,120,0,0
,,,,,,,
33623,627,536,4,293,120,0,0
,,,,,,,
33637,631,540,4,293,120,0,0
,,,,,,,
33649,635,544,4,293,120,0,0
,,,,,,,
33663,639,548,4,293,120,0,0
,,,,,,,
33676,643,552,4,293,120,0,0
,,,,,,,
33690,647,556,4,293,120,0,0
,,,,,,,
33704,651,560,4,293,120,0,0
,,,,,,,
33719,655,564,4,293,120,0,0
,,,,,,,
33731,659,568,4,293,120,0,0
,,,,,,,
33743,663,572,4,293,120,0,0
,,,,,,,
33756,667,576,4,293,120,0,0
,,,,,,,
33768,671,580,4,293,120,0,0
,,,,,,,
33783,675,584,4,293,120,0,0
,,,,,,,
33798,679,588,4,293,120,0,0
,,,,,,,
33808,683,592,4,293,120,0,0
,,,,,,,
33822,687,596,4,293,126,0,0
,,,,,,,
33835,691,600,4,293,132,0,0
,,,,,,,
33850,695,604,4,293,138,0,0
,,,,,,,
33864,699,608,4,293,144,0,0
,,,,,,,
33877,703,612,4,293,150,0,0
,,,,,,,
33892,707,616,4,293,156,0,0
,,,,,,,
33905,711,620,4,293,162,0,0
,,,,,,,
33917,715,624,4,293,168,0,0
,,,,,,,
33932,719,628,4,293,174,0,0
,,,,,,,
33946,723,632,4,293,180,0,0
,,,,,,,
33960,727,636,4,293,186,0,0
,,,,,,,
33974,731,640,4,293,192,0,0
,,,,,,,
33990,735,644,4,293,198,0,0
,,,,,,,
34001,739,648,4,293,204,0,0
,,,,,,,
34015,743,652,4,293,210,0,0
,,,,,,,
34029,747,656,4,293,216,0,0
,,,,,,,
34043,751,660,4,293,222,0,0
,,,,,,,
34057,755,664,4,293,228,0,0
,,,,,,,
34071,759,668,4,293,234,0,0
,,,,,,,
34083,763,672,4,293,240,0,0
,,,,,,,
34099,767,676,4,293,246,0,0
,,,,,,,
34112,771,680,4,293,252,0,0
,,,,,,,
34125,775,684,4,293,258,0,0
,,,,,,,
34139,779,688,4,293,264,0,0
,,,,,,,
34154,783,692,4,293,270,0,0
,,,,,,,
34167,787,696,4,293,276,0,0
,,,,,,,
34182,791,700,4,293,282,0,0
,,,,,,,
34194,795,704,4,293,288,0,0
,,,,,,,
34208,799,708,4,293,294,0,0
,,,,,,,
34223,803,712,4,293,300,0,0
,,,,,,,
34237,807,716,4,293,306,0,0
,,,,,,,
34249,811,720,4,293,312,0,0
,,,,,,,
34264,815,724,4,293,318,0,0
,,,,,,,
34276,819,728,4,293,318,0,0
,,,,,,,
34289,823,732,4,293,324,0,0
,,,,,,,
34300,827,736,4,293,330,0,0
,,,,,,,
34315,831,740,4,293,330,0,0
,,,,,,,
34326,835,744,4,293,330,0,0
,,,,,,,
34342,839,748,4,293,336,0,0
,,,,,,,
34357,843,752,4,293,342,0,0
,,,,,,,
34372,847,756,4,293,342,0,0
,,,,,,,
34388,851,760,4,293,348,0,0
,,,,,,,
34401,855,756,4,293,348,0,0
,,,,,,,
34416,859,752,4,293,348,0,0
,,,,,,,
34430,863,748,4,293,348,0,0
,,,,,,,
34442,867,744,4,293,348,0,0
,,,,,,,
34456,871,740,4,293,348,0,0
,,,,,,,
34468,875,736,4,293,348,0,0
,,,,,,,
34483,879,732,4,293,348,0,0
,,,,,,,
34498,883,728,4,293,348,0,0
,,,,,,,
34512,887,724,4,293,348,0,0
,,,,,,,
34525,891,720,4,293,348,0,0
,,,,,,,
34539,895,716,4,293,348,0,0
,,,,,,,
34552,899,712,4,293,348,0,0
,,,,,,,
34564,903,708,4,293,348,0,0
,,,,,,,
34577,907,704,4,293,348,0,0
,,,,,,,
34591,911,700,4,293,348,0,0
,,,,,,,
34606,915,696,4,293,348,0,0
,,,,,,,
34620,919,692,4,293,348,0,0
,,,,,,,
34636,923,688,4,293,348,0,0
,,,,,,,
34649,927,684,4,293,348,0,0
,,,,,,,
34664,931,680,4,293,348,0,0
,,,,,,,
34677,935,676,4,293,348,0,0
,,,,,,,
34691,939,672,4,293,348,0,0
,,,,,,,
34704,943,668,4,293,348,0,0
,,,,,,,
34716,947,664,4,293,348,0,0
,,,,,,,
34732,951,660,4,293,348,0,0
,,,,,,,
34746,955,656,4,293,348,0,0
,,,,,,,
34757,959,652,4,293,348,0,0
,,,,,,,
34771,963,648,4,293,348,0,0
,,,,,,,
34785,967,644,4,293,348,0,0
,,,,,,,
34798,971,640,4,293,348,0,0
,,,,,,,
34810,975,636,4,293,348,0,0
,,,,,,,
34822,979,632,4,293,348,0,0
,,,,,,,
34835,983,628,4,293,348,0,0
,,,,,,,
34848,987,624,5,293,348,0,0
,,,,,,,
34861,992,619,5,293,348,0,0
,,,,,,,
34874,997,614,5,293,348,0,0
,,,,,,,
34887,1002,609,5,293,348,0,0
,,,,,,,
34900,1007,604,5,293,348,0,0
,,,,,,,
34916,1012,599,5,293,348,0,0
,,,,,,,
34928,1017,594,5,293,348,0,0
,,,,,,,
34940,1022,589,5,293,348,0,0
,,,,,,,
34954,1027,584,5,293,348,0,0
,,,,,,,
34966,1032,579,5,293,348,0,0
,,,,,,,
34981,1037,574,5,293,348,0,0
,,,,,,,
34993,1042,569,5,293,348,0,0
,,,,,,,
35006,1047,564,5,293,348,0,0
,,,,,,,
35020,1052,559,5,293,348,0,0
,,,,,,,
35034,1057,554,5,293,348,0,0
,,,,,,,
35049,1062,549,5,293,348,0,0
,,,,,,,
35064,1067,544,5,293,348,0,0
,,,,,,,
35077,1072,539,5,293,348,0,0
,,,,,,,
35090,1077,534,5,293,348,0,0
,,,,,,,
35104,1082,529,5,293,348,0,0
,,,,,,,
35119,1087,524,5,293,348,0,0
,,,,,,,
35131,1092,519,5,293,348,0,0
,,,,,,,
35144,1097,514,5,293,348,0,0
,,,,,,,
35157,1102,509,5,293,348,0,0
,,,,,,,
35169,1107,504,5,293,348,0,0
,,,,,,,
35182,1112,499,5,293,348,0,0
,,,,,,,
35196,1117,494,5,293,348,0,0
,,,,,,,
35209,1122,489,5,293,348,0,0
,,,,,,,
35223,1127,484,5,293,348,0,0
,,,,,,,
35236,1132,479,5,293,348,0,0
,,,,,,,
35248,1137,474,5,293,348,0,0
,,,,,,,
35260,1142,469,5,293,348,0,0
,,,,,,,
35273,1147,464,5,293,348,0,0
,,,,,,,
35287,1152,459,5,293,348,0,0
,,,,,,,
35299,1157,454,5,293,348,0,0
,,,,,,,
35313,1162,449,5,293,348,0,0
,,,,,,,
35324,1167,444,5,293,348,0,0
,,,,,,,
35338,1172,439,5,293,342,0,0
,,,,,,,
35352,1177,434,5,293,342,0,0
,,,,,,,
35366,1182,429,5,293,342,0,0
,,,,,,,
35382,1187,424,5,293,342,0,0
,,,,,,,
35394,1192,419,5,293,342,0,0
,,,,,,,
35407,1197,414,5,293,336,0,0
,,,,,,,
35421,1202,409,5,293,336,0,0
,,,,,,,
35433,1207,404,5,293,330,0,0
,,,,,,,
35447,1212,399,5,293,330,0,0
,,,,,,,
35459,1217,394,5,293,330,0,0
,,,,,,,
35472,1222,389,5,293,330,0,0
,,,,,,,
35487,1227,384,5,293,330,0,0
,,,,,,,
35500,1232,379,5,293,324,0,0
,,,,,,,
35515,1237,374,5,293,324,0,0
,,,,,,,
35526,1242,369,5,293,324,0,0
,,,,,,,
35538,1247,364,5,293,324,0,0
,,,,,,,
35552,1252,359,5,293,324,0,0
,,,,,,,
35566,1257,354,5,293,324,0,0
,,,,,,,
35581,1262,349,5,293,318,0,0
,,,,,,,
35594,1267,344,5,293,318,0,0
,,,,,,,
35607,1272,339,5,293,318,0,0
,,,,,,,
35620,1277,334,5,293,318,0,0
,,,,,,,
35632,1282,329,5,293,318,0,0
,,,,,,,
35646,1287,324,5,293,312,0,0
,,,,,,,
35658,1292,319,5,293,312,0,0
,,,,,,,
35672,1297,314,5,293,312,0,0
,,,,,,,
35683,1292,309,5,293,312,0,0
,,,,,,,
35697,1287,304,5,293,312,0,0
,,,,,,,
35708,1282,299,5,293,312,0,0
,,,,,,,
35722,1277,294,5,293,312,0,0
,,,,,,,
35737,1272,289,5,293,312,0,0
,,,,,,,
35749,1267,284,5,293,312,0,0
,,,,,,,
35765,1262,279,5,293,312,0,0
,,,,,,,
35778,1257,274,5,293,312,0,0
,,,,,,,
35791,1252,269,5,293,312,0,0
,,,,,,,
35805,1247,264,5,293,312,0,0
,,,,,,,
35819,1242,259,5,293,312,0,0
,,,,,,,
35831,1237,254,5,293,312,0,0
,,,,,,,
35844,1232,249,5,293,312,0,0
,,,,,,,
35856,1227,244,5,293,312,0,0
,,,,,,,
35868,1222,239,5,293,312,0,0
,,,,,,,
35882,1217,234,5,293,312,0,0
,,,,,,,
35896,1212,229,5,293,312,0,0
,,,,,,,
35909,1207,224,5,293,312,0,0
,,,,,,,
35922,1202,219,5,293,312,0,0
,,,,,,,
35935,1197,214,5,293,312,0,0
,,,,,,,
35949,1192,209,5,293,312,0,0
,,,,,,,
35964,1187,204,5,293,312,0,0
,,,,,,,
35976,1182,199,5,293,312,0,0
,,,,,,,
35990,1177,194,5,293,312,0,0
,,,,,,,
36005,1172,189,5,293,312,0,0
,,,,,,,
36020,1167,184,5,293,312,0,0
,,,,,,,
36033,1162,179,5,293,312,0,0
,,,,,,,
36049,1157,174,5,293,312,0,0
,,,,,,,
36064,1152,169,5,293,312,0,0
,,,,,,,
36076,1147,164,5,293,312,0,0
,,,,,,,
36089,1142,159,5,293,312,0,0
,,,,,,,
36102,1137,154,5,293,312,0,0
,,,,,,,
36114,1132,149,5,293,312,0,0
,,,,,,,
36126,1127,144,5,293,312,0,0
,,,,,,,
36139,1122,139,5,293,312,0,0
,,,,,,,
36152,1117,134,5,293,312,0,0
,,,,,,,
36165,1112,129,5,293,312,0,0
,,,,,,,
36179,1107,124,5,293,312,0,0
