M-A,M-B,S-A,S-B,M-C,M-D,S-C,S-D,M-E,M-F,S-E,S-F,All
,677.0,632.0,,,823.0,,708.0,,736.0,,,736.0
653.0,,,689.0,623.0,,607.0,,777.0,,,,653.0
653.0,,,689.0,623.0,,607.0,,777.0,,,,689.0
653.0,,,689.0,623.0,,607.0,,777.0,,,,623.0
653.0,,,689.0,623.0,,607.0,,777.0,,,,607.0
653.0,,,689.0,623.0,,607.0,,777.0,,,,777.0
,685.0,666.0,,612.0,,,694.0,,744.0,,,685.0
,685.0,666.0,,612.0,,,694.0,,744.0,,,666.0
,685.0,666.0,,612.0,,,694.0,,744.0,,,612.0
,685.0,666.0,,612.0,,,694.0,,744.0,,,694.0
,685.0,666.0,,612.0,,,694.0,,744.0,,,744.0
663.0,,,680.0,,827.0,611.0,,788.0,,,,663.0
663.0,,,680.0,,827.0,611.0,,788.0,,,,680.0
663.0,,,680.0,,827.0,611.0,,788.0,,,,827.0
663.0,,,680.0,,827.0,611.0,,788.0,,,,611.0
663.0,,,680.0,,827.0,611.0,,788.0,,,,788.0
,692.0,704.0,,606.0,,,696.0,,758.0,,,692.0
,692.0,704.0,,606.0,,,696.0,,758.0,,,704.0
,692.0,704.0,,606.0,,,696.0,,758.0,,,606.0
,692.0,704.0,,606.0,,,696.0,,758.0,,,696.0
,692.0,704.0,,606.0,,,696.0,,758.0,,,758.0
694.0,,,664.0,,818.0,607.0,,780.0,,,,694.0
694.0,,,664.0,,818.0,607.0,,780.0,,,,664.0
694.0,,,664.0,,818.0,607.0,,780.0,,,,818.0
694.0,,,664.0,,818.0,607.0,,780.0,,,,607.0
694.0,,,664.0,,818.0,607.0,,780.0,,,,780.0
,685.0,766.0,,608.0,,607.0,,,762.0,,,685.0
,685.0,766.0,,608.0,,607.0,,,762.0,,,766.0
,685.0,766.0,,608.0,,607.0,,,762.0,,,608.0
,685.0,766.0,,608.0,,607.0,,,762.0,,,607.0
,685.0,766.0,,608.0,,607.0,,,762.0,,,762.0
721.0,,,672.0,,811.0,,662.0,772.0,,,,721.0
721.0,,,672.0,,811.0,,662.0,772.0,,,,672.0
721.0,,,672.0,,811.0,,662.0,772.0,,,,811.0
721.0,,,672.0,,811.0,,662.0,772.0,,,,662.0
721.0,,,672.0,,811.0,,662.0,772.0,,,,772.0
,667.0,,673.0,615.0,,606.0,,,742.0,,,667.0
,667.0,,673.0,615.0,,606.0,,,742.0,,,673.0
,667.0,,673.0,615.0,,606.0,,,742.0,,,615.0
,667.0,,673.0,615.0,,606.0,,,742.0,,,606.0
,667.0,,673.0,615.0,,606.0,,,742.0,,,742.0
708.0,,842.0,,619.0,,,669.0,786.0,,,,708.0
708.0,,842.0,,619.0,,,669.0,786.0,,,,842.0
708.0,,842.0,,619.0,,,669.0,786.0,,,,619.0
708.0,,842.0,,619.0,,,669.0,786.0,,,,669.0
708.0,,842.0,,619.0,,,669.0,786.0,,,,786.0
,665.0,,672.0,,794.0,607.0,,,752.0,,,665.0
,665.0,,672.0,,794.0,607.0,,,752.0,,,672.0
,665.0,,672.0,,794.0,607.0,,,752.0,,,794.0
,665.0,,672.0,,794.0,607.0,,,752.0,,,607.0
,665.0,,672.0,,794.0,607.0,,,752.0,,,752.0
705.0,,813.0,,621.0,,,672.0,788.0,,,,705.0
705.0,,813.0,,621.0,,,672.0,788.0,,,,813.0
705.0,,813.0,,621.0,,,672.0,788.0,,,,621.0
705.0,,813.0,,621.0,,,672.0,788.0,,,,672.0
705.0,,813.0,,621.0,,,672.0,788.0,,,,788.0
,671.0,,670.0,,788.0,599.0,,,791.0,,,671.0
,671.0,,670.0,,788.0,599.0,,,791.0,,,670.0
,671.0,,670.0,,788.0,599.0,,,791.0,,,788.0
,671.0,,670.0,,788.0,599.0,,,791.0,,,599.0
,671.0,,670.0,,788.0,599.0,,,791.0,,,791.0
710.0,,778.0,,613.0,,,664.0,786.0,,,,710.0
710.0,,778.0,,613.0,,,664.0,786.0,,,,778.0
710.0,,778.0,,613.0,,,664.0,786.0,,,,613.0
710.0,,778.0,,613.0,,,664.0,786.0,,,,664.0
710.0,,778.0,,613.0,,,664.0,786.0,,,,786.0
,672.0,,672.0,,793.0,604.0,,,809.0,,,672.0
,672.0,,672.0,,793.0,604.0,,,809.0,,,672.0
,672.0,,672.0,,793.0,604.0,,,809.0,,,793.0
,672.0,,672.0,,793.0,604.0,,,809.0,,,604.0
,672.0,,672.0,,793.0,604.0,,,809.0,,,809.0
708.0,,746.0,,611.0,,,657.0,774.0,,,,708.0
708.0,,746.0,,611.0,,,657.0,774.0,,,,746.0
708.0,,746.0,,611.0,,,657.0,774.0,,,,611.0
708.0,,746.0,,611.0,,,657.0,774.0,,,,657.0
708.0,,746.0,,611.0,,,657.0,774.0,,,,774.0
,664.0,,670.0,616.0,,610.0,,,762.0,,,664.0
,664.0,,670.0,616.0,,610.0,,,762.0,,,670.0
,664.0,,670.0,616.0,,610.0,,,762.0,,,616.0
,664.0,,670.0,616.0,,610.0,,,762.0,,,610.0
,664.0,,670.0,616.0,,610.0,,,762.0,,,762.0
680.0,,726.0,,,792.0,,671.0,758.0,,,,680.0
680.0,,726.0,,,792.0,,671.0,758.0,,,,726.0
680.0,,726.0,,,792.0,,671.0,758.0,,,,792.0
680.0,,726.0,,,792.0,,671.0,758.0,,,,671.0
680.0,,726.0,,,792.0,,671.0,758.0,,,,758.0
,653.0,,667.0,612.0,,625.0,,,755.0,,,653.0
,653.0,,667.0,612.0,,625.0,,,755.0,,,667.0
,653.0,,667.0,612.0,,625.0,,,755.0,,,612.0
,653.0,,667.0,612.0,,625.0,,,755.0,,,625.0
,653.0,,667.0,612.0,,625.0,,,755.0,,,755.0
684.0,,684.0,,,797.0,,697.0,758.0,,,,684.0
684.0,,684.0,,,797.0,,697.0,758.0,,,,684.0
684.0,,684.0,,,797.0,,697.0,758.0,,,,797.0
684.0,,684.0,,,797.0,,697.0,758.0,,,,697.0
684.0,,684.0,,,797.0,,697.0,758.0,,,,758.0
,658.0,,658.0,610.0,,621.0,,,756.0,,,658.0
,658.0,,658.0,610.0,,621.0,,,756.0,,,658.0
,658.0,,658.0,610.0,,621.0,,,756.0,,,610.0
,658.0,,658.0,610.0,,621.0,,,756.0,,,621.0
,658.0,,658.0,610.0,,621.0,,,756.0,,,756.0
701.0,,655.0,,,799.0,,706.0,761.0,,,,701.0
701.0,,655.0,,,799.0,,706.0,761.0,,,,655.0
701.0,,655.0,,,799.0,,706.0,761.0,,,,799.0
701.0,,655.0,,,799.0,,706.0,761.0,,,,706.0
701.0,,655.0,,,799.0,,706.0,761.0,,,,761.0
,656.0,,639.0,601.0,,622.0,,,750.0,,,656.0
,656.0,,639.0,601.0,,622.0,,,750.0,,,639.0
,656.0,,639.0,601.0,,622.0,,,750.0,,,601.0
,656.0,,639.0,601.0,,622.0,,,750.0,,,622.0
,656.0,,639.0,601.0,,622.0,,,750.0,,,750.0
729.0,,646.0,,,795.0,,694.0,,736.0,,,729.0
729.0,,646.0,,,795.0,,694.0,,736.0,,,646.0
729.0,,646.0,,,795.0,,694.0,,736.0,,,795.0
729.0,,646.0,,,795.0,,694.0,,736.0,,,694.0
729.0,,646.0,,,795.0,,694.0,,736.0,,,736.0
,659.0,,648.0,594.0,,617.0,,769.0,,,,659.0
,659.0,,648.0,594.0,,617.0,,769.0,,,,648.0
,659.0,,648.0,594.0,,617.0,,769.0,,,,594.0
,659.0,,648.0,594.0,,617.0,,769.0,,,,617.0
,659.0,,648.0,594.0,,617.0,,769.0,,,,769.0
706.0,,648.0,,590.0,,618.0,,,734.0,,,706.0
706.0,,648.0,,590.0,,618.0,,,734.0,,,648.0
706.0,,648.0,,590.0,,618.0,,,734.0,,,590.0
706.0,,648.0,,590.0,,618.0,,,734.0,,,618.0
706.0,,648.0,,590.0,,618.0,,,734.0,,,734.0
,647.0,,643.0,,803.0,,694.0,778.0,,,,647.0
,647.0,,643.0,,803.0,,694.0,778.0,,,,643.0
,647.0,,643.0,,803.0,,694.0,778.0,,,,803.0
,647.0,,643.0,,803.0,,694.0,778.0,,,,694.0
,647.0,,643.0,,803.0,,694.0,778.0,,,,778.0
,646.0,669.0,,590.0,,616.0,,,754.0,,,646.0
,646.0,669.0,,590.0,,616.0,,,754.0,,,669.0
,646.0,669.0,,590.0,,616.0,,,754.0,,,590.0
,646.0,669.0,,590.0,,616.0,,,754.0,,,616.0
,646.0,669.0,,590.0,,616.0,,,754.0,,,754.0
713.0,,,643.0,,814.0,,719.0,778.0,,,,713.0
713.0,,,643.0,,814.0,,719.0,778.0,,,,643.0
713.0,,,643.0,,814.0,,719.0,778.0,,,,814.0
713.0,,,643.0,,814.0,,719.0,778.0,,,,719.0
713.0,,,643.0,,814.0,,719.0,778.0,,,,778.0
,653.0,655.0,,593.0,,604.0,,,757.0,,,653.0
,653.0,655.0,,593.0,,604.0,,,757.0,,,655.0
,653.0,655.0,,593.0,,604.0,,,757.0,,,593.0
,653.0,655.0,,593.0,,604.0,,,757.0,,,604.0
,653.0,655.0,,593.0,,604.0,,,757.0,,,757.0
709.0,,,643.0,596.0,,,740.0,774.0,,,,709.0
709.0,,,643.0,596.0,,,740.0,774.0,,,,643.0
709.0,,,643.0,596.0,,,740.0,774.0,,,,596.0
709.0,,,643.0,596.0,,,740.0,774.0,,,,740.0
709.0,,,643.0,596.0,,,740.0,774.0,,,,774.0
,670.0,662.0,,,825.0,605.0,,,777.0,,,670.0
,670.0,662.0,,,825.0,605.0,,,777.0,,,662.0
,670.0,662.0,,,825.0,605.0,,,777.0,,,825.0
,670.0,662.0,,,825.0,605.0,,,777.0,,,605.0
,670.0,662.0,,,825.0,605.0,,,777.0,,,777.0
687.0,,,651.0,603.0,,,762.0,796.0,,,,687.0
687.0,,,651.0,603.0,,,762.0,796.0,,,,651.0
687.0,,,651.0,603.0,,,762.0,796.0,,,,603.0
687.0,,,651.0,603.0,,,762.0,796.0,,,,762.0
687.0,,,651.0,603.0,,,762.0,796.0,,,,796.0
,672.0,687.0,,,822.0,603.0,,,767.0,,,672.0
,672.0,687.0,,,822.0,603.0,,,767.0,,,687.0
,672.0,687.0,,,822.0,603.0,,,767.0,,,822.0
,672.0,687.0,,,822.0,603.0,,,767.0,,,603.0
,672.0,687.0,,,822.0,603.0,,,767.0,,,767.0
676.0,,,657.0,622.0,,,774.0,806.0,,,,676.0
676.0,,,657.0,622.0,,,774.0,806.0,,,,657.0
676.0,,,657.0,622.0,,,774.0,806.0,,,,622.0
676.0,,,657.0,622.0,,,774.0,806.0,,,,774.0
676.0,,,657.0,622.0,,,774.0,806.0,,,,806.0
,667.0,,668.0,,810.0,608.0,,,752.0,,,667.0
,667.0,,668.0,,810.0,608.0,,,752.0,,,668.0
,667.0,,668.0,,810.0,608.0,,,752.0,,,810.0
,667.0,,668.0,,810.0,608.0,,,752.0,,,608.0
,667.0,,668.0,,810.0,608.0,,,752.0,,,752.0
680.0,,765.0,,636.0,,609.0,,811.0,,,,680.0
680.0,,765.0,,636.0,,609.0,,811.0,,,,765.0
680.0,,765.0,,636.0,,609.0,,811.0,,,,636.0
680.0,,765.0,,636.0,,609.0,,811.0,,,,609.0
680.0,,765.0,,636.0,,609.0,,811.0,,,,811.0
,660.0,,667.0,632.0,,,786.0,,738.0,,,660.0
,660.0,,667.0,632.0,,,786.0,,738.0,,,667.0
,660.0,,667.0,632.0,,,786.0,,738.0,,,632.0
,660.0,,667.0,632.0,,,786.0,,738.0,,,786.0
,660.0,,667.0,632.0,,,786.0,,738.0,,,738.0
685.0,,735.0,,,807.0,606.0,,804.0,,,,685.0
685.0,,735.0,,,807.0,606.0,,804.0,,,,735.0
685.0,,735.0,,,807.0,606.0,,804.0,,,,807.0
685.0,,735.0,,,807.0,606.0,,804.0,,,,606.0
685.0,,735.0,,,807.0,606.0,,804.0,,,,804.0
,662.0,,650.0,634.0,,,793.0,,727.0,,,662.0
,662.0,,650.0,634.0,,,793.0,,727.0,,,650.0
,662.0,,650.0,634.0,,,793.0,,727.0,,,634.0
,662.0,,650.0,634.0,,,793.0,,727.0,,,793.0
,662.0,,650.0,634.0,,,793.0,,727.0,,,727.0
735.0,,748.0,,,781.0,597.0,,794.0,,,,735.0
735.0,,748.0,,,781.0,597.0,,794.0,,,,748.0
735.0,,748.0,,,781.0,597.0,,794.0,,,,781.0
735.0,,748.0,,,781.0,597.0,,794.0,,,,597.0
735.0,,748.0,,,781.0,597.0,,794.0,,,,794.0
,666.0,,660.0,643.0,,,797.0,,741.0,,,666.0
,666.0,,660.0,643.0,,,797.0,,741.0,,,660.0
,666.0,,660.0,643.0,,,797.0,,741.0,,,643.0
,666.0,,660.0,643.0,,,797.0,,741.0,,,797.0
,666.0,,660.0,643.0,,,797.0,,741.0,,,741.0
762.0,,776.0,,,746.0,608.0,,777.0,,,,762.0
762.0,,776.0,,,746.0,608.0,,777.0,,,,776.0
762.0,,776.0,,,746.0,608.0,,777.0,,,,746.0
762.0,,776.0,,,746.0,608.0,,777.0,,,,608.0
762.0,,776.0,,,746.0,608.0,,777.0,,,,777.0
,665.0,,660.0,637.0,,623.0,,,763.0,,,665.0
,665.0,,660.0,637.0,,623.0,,,763.0,,,660.0
,665.0,,660.0,637.0,,623.0,,,763.0,,,637.0
,665.0,,660.0,637.0,,623.0,,,763.0,,,623.0
,665.0,,660.0,637.0,,623.0,,,763.0,,,763.0
718.0,,815.0,,,758.0,,801.0,769.0,,,,718.0
718.0,,815.0,,,758.0,,801.0,769.0,,,,815.0
718.0,,815.0,,,758.0,,801.0,769.0,,,,758.0
718.0,,815.0,,,758.0,,801.0,769.0,,,,801.0
718.0,,815.0,,,758.0,,801.0,769.0,,,,769.0
,666.0,,653.0,626.0,,627.0,,,756.0,,,666.0
,666.0,,653.0,626.0,,627.0,,,756.0,,,653.0
,666.0,,653.0,626.0,,627.0,,,756.0,,,626.0
,666.0,,653.0,626.0,,627.0,,,756.0,,,627.0
,666.0,,653.0,626.0,,627.0,,,756.0,,,756.0
713.0,,811.0,,,743.0,,809.0,774.0,,,,713.0
713.0,,811.0,,,743.0,,809.0,774.0,,,,811.0
713.0,,811.0,,,743.0,,809.0,774.0,,,,743.0
713.0,,811.0,,,743.0,,809.0,774.0,,,,809.0
713.0,,811.0,,,743.0,,809.0,774.0,,,,774.0
,657.0,,648.0,607.0,,630.0,,,787.0,,,657.0
,657.0,,648.0,607.0,,630.0,,,787.0,,,648.0
,657.0,,648.0,607.0,,630.0,,,787.0,,,607.0
,657.0,,648.0,607.0,,630.0,,,787.0,,,630.0
,657.0,,648.0,607.0,,630.0,,,787.0,,,787.0
735.0,,,632.0,606.0,,,790.0,780.0,,,,735.0
735.0,,,632.0,606.0,,,790.0,780.0,,,,632.0
735.0,,,632.0,606.0,,,790.0,780.0,,,,606.0
735.0,,,632.0,606.0,,,790.0,780.0,,,,790.0
735.0,,,632.0,606.0,,,790.0,780.0,,,,780.0
,653.0,821.0,,,743.0,627.0,,,758.0,,,653.0
,653.0,821.0,,,743.0,627.0,,,758.0,,,821.0
,653.0,821.0,,,743.0,627.0,,,758.0,,,743.0
,653.0,821.0,,,743.0,627.0,,,758.0,,,627.0
,653.0,821.0,,,743.0,627.0,,,758.0,,,758.0
722.0,,,638.0,605.0,,,775.0,778.0,,,,722.0
722.0,,,638.0,605.0,,,775.0,778.0,,,,638.0
722.0,,,638.0,605.0,,,775.0,778.0,,,,605.0
722.0,,,638.0,605.0,,,775.0,778.0,,,,775.0
722.0,,,638.0,605.0,,,775.0,778.0,,,,778.0
,661.0,783.0,,,738.0,623.0,,,748.0,,,661.0
,661.0,783.0,,,738.0,623.0,,,748.0,,,783.0
,661.0,783.0,,,738.0,623.0,,,748.0,,,738.0
,661.0,783.0,,,738.0,623.0,,,748.0,,,623.0
,661.0,783.0,,,738.0,623.0,,,748.0,,,748.0
689.0,,,649.0,603.0,,622.0,,765.0,,,,689.0
689.0,,,649.0,603.0,,622.0,,765.0,,,,649.0
689.0,,,649.0,603.0,,622.0,,765.0,,,,603.0
689.0,,,649.0,603.0,,622.0,,765.0,,,,622.0
689.0,,,649.0,603.0,,622.0,,765.0,,,,765.0
,669.0,752.0,,,727.0,,762.0,,724.0,,,669.0
,669.0,752.0,,,727.0,,762.0,,724.0,,,752.0
,669.0,752.0,,,727.0,,762.0,,724.0,,,727.0
,669.0,752.0,,,727.0,,762.0,,724.0,,,762.0
,669.0,752.0,,,727.0,,762.0,,724.0,,,724.0
686.0,,,675.0,600.0,,622.0,,746.0,,,,686.0
686.0,,,675.0,600.0,,622.0,,746.0,,,,675.0
686.0,,,675.0,600.0,,622.0,,746.0,,,,600.0
686.0,,,675.0,600.0,,622.0,,746.0,,,,622.0
686.0,,,675.0,600.0,,622.0,,746.0,,,,746.0
,677.0,742.0,,,742.0,,774.0,,719.0,,,677.0
,677.0,742.0,,,742.0,,774.0,,719.0,,,742.0
,677.0,742.0,,,742.0,,774.0,,719.0,,,742.0
,677.0,742.0,,,742.0,,774.0,,719.0,,,774.0
,677.0,742.0,,,742.0,,774.0,,719.0,,,719.0
698.0,,,664.0,598.0,,619.0,,753.0,,,,698.0
698.0,,,664.0,598.0,,619.0,,753.0,,,,664.0
698.0,,,664.0,598.0,,619.0,,753.0,,,,598.0
698.0,,,664.0,598.0,,619.0,,753.0,,,,619.0
698.0,,,664.0,598.0,,619.0,,753.0,,,,753.0
,680.0,732.0,,,765.0,,795.0,,726.0,,,680.0
,680.0,732.0,,,765.0,,795.0,,726.0,,,732.0
,680.0,732.0,,,765.0,,795.0,,726.0,,,765.0
,680.0,732.0,,,765.0,,795.0,,726.0,,,795.0
,680.0,732.0,,,765.0,,795.0,,726.0,,,726.0
693.0,,,665.0,608.0,,614.0,,760.0,,,,693.0
693.0,,,665.0,608.0,,614.0,,760.0,,,,665.0
693.0,,,665.0,608.0,,614.0,,760.0,,,,608.0
693.0,,,665.0,608.0,,614.0,,760.0,,,,614.0
693.0,,,665.0,608.0,,614.0,,760.0,,,,760.0
,675.0,739.0,,620.0,,603.0,,,733.0,,,675.0
,675.0,739.0,,620.0,,603.0,,,733.0,,,739.0
,675.0,739.0,,620.0,,603.0,,,733.0,,,620.0
,675.0,739.0,,620.0,,603.0,,,733.0,,,603.0
,675.0,739.0,,620.0,,603.0,,,733.0,,,733.0
675.0,,,652.0,,786.0,,815.0,776.0,,,,675.0
675.0,,,652.0,,786.0,,815.0,776.0,,,,652.0
675.0,,,652.0,,786.0,,815.0,776.0,,,,786.0
675.0,,,652.0,,786.0,,815.0,776.0,,,,815.0
675.0,,,652.0,,786.0,,815.0,776.0,,,,776.0
,678.0,,665.0,626.0,,606.0,,,727.0,,,678.0
,678.0,,665.0,626.0,,606.0,,,727.0,,,665.0
,678.0,,665.0,626.0,,606.0,,,727.0,,,626.0
,678.0,,665.0,626.0,,606.0,,,727.0,,,606.0
,678.0,,665.0,626.0,,606.0,,,727.0,,,727.0
683.0,,752.0,,,793.0,,854.0,798.0,,,,683.0
683.0,,752.0,,,793.0,,854.0,798.0,,,,752.0
683.0,,752.0,,,793.0,,854.0,798.0,,,,793.0
683.0,,752.0,,,793.0,,854.0,798.0,,,,854.0
683.0,,752.0,,,793.0,,854.0,798.0,,,,798.0
,682.0,,660.0,627.0,,609.0,,,738.0,,,682.0
,682.0,,660.0,627.0,,609.0,,,738.0,,,660.0
,682.0,,660.0,627.0,,609.0,,,738.0,,,627.0
,682.0,,660.0,627.0,,609.0,,,738.0,,,609.0
,682.0,,660.0,627.0,,609.0,,,738.0,,,738.0
696.0,,753.0,,,811.0,,867.0,816.0,,,,696.0
696.0,,753.0,,,811.0,,867.0,816.0,,,,753.0
696.0,,753.0,,,811.0,,867.0,816.0,,,,811.0
696.0,,753.0,,,811.0,,867.0,816.0,,,,867.0
696.0,,753.0,,,811.0,,867.0,816.0,,,,816.0
,692.0,,666.0,634.0,,613.0,,,768.0,,,692.0
,692.0,,666.0,634.0,,613.0,,,768.0,,,666.0
,692.0,,666.0,634.0,,613.0,,,768.0,,,634.0
,692.0,,666.0,634.0,,613.0,,,768.0,,,613.0
,692.0,,666.0,634.0,,613.0,,,768.0,,,768.0
,693.0,719.0,,633.0,,606.0,,808.0,,,,693.0
,693.0,719.0,,633.0,,606.0,,808.0,,,,719.0
,693.0,719.0,,633.0,,606.0,,808.0,,,,633.0
,693.0,719.0,,633.0,,606.0,,808.0,,,,606.0
,693.0,719.0,,633.0,,606.0,,808.0,,,,808.0
732.0,,,662.0,,819.0,,870.0,,766.0,,,732.0
732.0,,,662.0,,819.0,,870.0,,766.0,,,662.0
732.0,,,662.0,,819.0,,870.0,,766.0,,,819.0
732.0,,,662.0,,819.0,,870.0,,766.0,,,870.0
732.0,,,662.0,,819.0,,870.0,,766.0,,,766.0
,693.0,708.0,,635.0,,599.0,,,734.0,,,693.0
,693.0,708.0,,635.0,,599.0,,,734.0,,,708.0
,693.0,708.0,,635.0,,599.0,,,734.0,,,635.0
,693.0,708.0,,635.0,,599.0,,,734.0,,,599.0
,693.0,708.0,,635.0,,599.0,,,734.0,,,734.0
723.0,,,646.0,,817.0,,827.0,810.0,,,,723.0
723.0,,,646.0,,817.0,,827.0,810.0,,,,646.0
723.0,,,646.0,,817.0,,827.0,810.0,,,,817.0
723.0,,,646.0,,817.0,,827.0,810.0,,,,827.0
723.0,,,646.0,,817.0,,827.0,810.0,,,,810.0
,674.0,702.0,,628.0,,611.0,,,735.0,,,674.0
,674.0,702.0,,628.0,,611.0,,,735.0,,,702.0
,674.0,702.0,,628.0,,611.0,,,735.0,,,628.0
,674.0,702.0,,628.0,,611.0,,,735.0,,,611.0
,674.0,702.0,,628.0,,611.0,,,735.0,,,735.0
704.0,,,628.0,,788.0,616.0,,808.0,,,,704.0
704.0,,,628.0,,788.0,616.0,,808.0,,,,628.0
704.0,,,628.0,,788.0,616.0,,808.0,,,,788.0
704.0,,,628.0,,788.0,616.0,,808.0,,,,616.0
704.0,,,628.0,,788.0,616.0,,808.0,,,,808.0
,671.0,702.0,,617.0,,,805.0,,737.0,,,671.0
,671.0,702.0,,617.0,,,805.0,,737.0,,,702.0
,671.0,702.0,,617.0,,,805.0,,737.0,,,617.0
,671.0,702.0,,617.0,,,805.0,,737.0,,,805.0
,671.0,702.0,,617.0,,,805.0,,737.0,,,737.0
702.0,,,637.0,,763.0,621.0,,820.0,,,,702.0
702.0,,,637.0,,763.0,621.0,,820.0,,,,637.0
702.0,,,637.0,,763.0,621.0,,820.0,,,,763.0
702.0,,,637.0,,763.0,621.0,,820.0,,,,621.0
702.0,,,637.0,,763.0,621.0,,820.0,,,,820.0
,669.0,708.0,,612.0,,,810.0,,719.0,,,669.0
,669.0,708.0,,612.0,,,810.0,,719.0,,,708.0
,669.0,708.0,,612.0,,,810.0,,719.0,,,612.0
,669.0,708.0,,612.0,,,810.0,,719.0,,,810.0
,669.0,708.0,,612.0,,,810.0,,719.0,,,719.0
711.0,,,644.0,611.0,,618.0,,801.0,,,,711.0
711.0,,,644.0,611.0,,618.0,,801.0,,,,644.0
711.0,,,644.0,611.0,,618.0,,801.0,,,,611.0
711.0,,,644.0,611.0,,618.0,,801.0,,,,618.0
711.0,,,644.0,611.0,,618.0,,801.0,,,,801.0
,671.0,687.0,,,762.0,,810.0,,712.0,,,671.0
,671.0,687.0,,,762.0,,810.0,,712.0,,,687.0
,671.0,687.0,,,762.0,,810.0,,712.0,,,762.0
,671.0,687.0,,,762.0,,810.0,,712.0,,,810.0
,671.0,687.0,,,762.0,,810.0,,712.0,,,712.0
675.0,,,658.0,606.0,,624.0,,783.0,,,,675.0
675.0,,,658.0,606.0,,624.0,,783.0,,,,658.0
675.0,,,658.0,606.0,,624.0,,783.0,,,,606.0
675.0,,,658.0,606.0,,624.0,,783.0,,,,624.0
675.0,,,658.0,606.0,,624.0,,783.0,,,,783.0
,667.0,700.0,,,777.0,,814.0,,725.0,,,667.0
,667.0,700.0,,,777.0,,814.0,,725.0,,,700.0
,667.0,700.0,,,777.0,,814.0,,725.0,,,777.0
,667.0,700.0,,,777.0,,814.0,,725.0,,,814.0
,667.0,700.0,,,777.0,,814.0,,725.0,,,725.0
653.0,,,669.0,580.0,,630.0,,793.0,,,,653.0
653.0,,,669.0,580.0,,630.0,,793.0,,,,669.0
653.0,,,669.0,580.0,,630.0,,793.0,,,,580.0
653.0,,,669.0,580.0,,630.0,,793.0,,,,630.0
653.0,,,669.0,580.0,,630.0,,793.0,,,,793.0
,663.0,702.0,,,792.0,632.0,,,737.0,,,663.0
,663.0,702.0,,,792.0,632.0,,,737.0,,,702.0
,663.0,702.0,,,792.0,632.0,,,737.0,,,792.0
,663.0,702.0,,,792.0,632.0,,,737.0,,,632.0
,663.0,702.0,,,792.0,632.0,,,737.0,,,737.0
647.0,,,678.0,579.0,,,829.0,792.0,,,,647.0
647.0,,,678.0,579.0,,,829.0,792.0,,,,678.0
647.0,,,678.0,579.0,,,829.0,792.0,,,,579.0
647.0,,,678.0,579.0,,,829.0,792.0,,,,829.0
647.0,,,678.0,579.0,,,829.0,792.0,,,,792.0
,654.0,716.0,,577.0,,639.0,,,723.0,,,654.0
,654.0,716.0,,577.0,,639.0,,,723.0,,,716.0
,654.0,716.0,,577.0,,639.0,,,723.0,,,577.0
,654.0,716.0,,577.0,,639.0,,,723.0,,,639.0
,654.0,716.0,,577.0,,639.0,,,723.0,,,723.0
643.0,,,659.0,,824.0,,821.0,798.0,,,,643.0
643.0,,,659.0,,824.0,,821.0,798.0,,,,659.0
643.0,,,659.0,,824.0,,821.0,798.0,,,,824.0
643.0,,,659.0,,824.0,,821.0,798.0,,,,821.0
643.0,,,659.0,,824.0,,821.0,798.0,,,,798.0
,648.0,,640.0,569.0,,628.0,,,738.0,,,648.0
,648.0,,640.0,569.0,,628.0,,,738.0,,,640.0
,648.0,,640.0,569.0,,628.0,,,738.0,,,569.0
,648.0,,640.0,569.0,,628.0,,,738.0,,,628.0
,648.0,,640.0,569.0,,628.0,,,738.0,,,738.0
663.0,,696.0,,,849.0,,816.0,787.0,,,,663.0
663.0,,696.0,,,849.0,,816.0,787.0,,,,696.0
663.0,,696.0,,,849.0,,816.0,787.0,,,,849.0
663.0,,696.0,,,849.0,,816.0,787.0,,,,816.0
663.0,,696.0,,,849.0,,816.0,787.0,,,,787.0
,658.0,,659.0,579.0,,628.0,,,737.0,,,658.0
,658.0,,659.0,579.0,,628.0,,,737.0,,,659.0
,658.0,,659.0,579.0,,628.0,,,737.0,,,579.0
,658.0,,659.0,579.0,,628.0,,,737.0,,,628.0
,658.0,,659.0,579.0,,628.0,,,737.0,,,737.0
706.0,,680.0,,592.0,,627.0,,777.0,,,,706.0
706.0,,680.0,,592.0,,627.0,,777.0,,,,680.0
706.0,,680.0,,592.0,,627.0,,777.0,,,,592.0
706.0,,680.0,,592.0,,627.0,,777.0,,,,627.0
706.0,,680.0,,592.0,,627.0,,777.0,,,,777.0
,662.0,,659.0,,863.0,,830.0,,730.0,,,662.0
,662.0,,659.0,,863.0,,830.0,,730.0,,,659.0
,662.0,,659.0,,863.0,,830.0,,730.0,,,863.0
,662.0,,659.0,,863.0,,830.0,,730.0,,,830.0
,662.0,,659.0,,863.0,,830.0,,730.0,,,730.0
737.0,,701.0,,592.0,,625.0,,,701.0,,,737.0
737.0,,701.0,,592.0,,625.0,,,701.0,,,701.0
737.0,,701.0,,592.0,,625.0,,,701.0,,,592.0
737.0,,701.0,,592.0,,625.0,,,701.0,,,625.0
737.0,,701.0,,592.0,,625.0,,,701.0,,,701.0
,667.0,,653.0,,844.0,,823.0,783.0,,,,667.0
,667.0,,653.0,,844.0,,823.0,783.0,,,,653.0
,667.0,,653.0,,844.0,,823.0,783.0,,,,844.0
,667.0,,653.0,,844.0,,823.0,783.0,,,,823.0
