TicksTime,BallPosX,BallPosY,BallSpeed,PosF,PosPC,ScoreF,ScorePC
,,,,,,,
29243,403,456,4,421,516,0,0
,,,,,,,
29257,407,452,4,414,516,0,0
,,,,,,,
29271,411,448,4,407,516,0,0
,,,,,,,
29283,415,444,4,407,516,0,0
,,,,,,,
29298,419,440,4,407,516,0,0
,,,,,,,
29309,423,436,4,407,516,0,0
,,,,,,,
29322,427,432,4,407,516,0,0
,,,,,,,
29334,431,428,4,407,516,0,0
,,,,,,,
29348,435,424,4,407,516,0,0
,,,,,,,
29360,439,420,4,407,516,0,0
,,,,,,,
29373,443,416,4,407,516,0,0
,,,,,,,
29386,447,412,4,407,516,0,0
,,,,,,,
29400,451,408,4,407,516,0,0
,,,,,,,
29413,455,404,4,407,516,0,0
,,,,,,,
29426,459,400,4,407,516,0,0
,,,,,,,
29440,463,396,4,407,516,0,0
,,,,,,,
29453,467,392,4,407,516,0,0
,,,,,,,
29466,471,388,4,407,516,0,0
,,,,,,,
29481,475,384,4,407,516,0,0
,,,,,,,
29492,479,380,4,407,516,0,0
,,,,,,,
29507,483,376,4,407,516,0,0
,,,,,,,
29520,487,372,4,407,516,0,0
,,,,,,,
29533,491,368,4,407,516,0,0
,,,,,,,
29546,495,364,4,407,516,0,0
,,,,,,,
29559,499,360,4,407,516,0,0
,,,,,,,
29573,503,356,4,407,516,0,0
,,,,,,,
29585,507,352,4,407,516,0,0
,,,,,,,
29599,511,348,4,407,516,0,0
,,,,,,,
29612,515,344,4,407,516,0,0
,,,,,,,
29625,519,340,4,407,516,0,0
,,,,,,,
29639,523,336,4,407,516,0,0
,,,,,,,
29650,527,332,4,407,516,0,0
,,,,,,,
29664,531,328,4,407,516,0,0
,,,,,,,
29676,535,324,4,407,516,0,0
,,,,,,,
29690,539,320,4,407,516,0,0
,,,,,,,
29702,543,316,4,407,516,0,0
,,,,,,,
29717,547,312,4,407,516,0,0
,,,,,,,
29730,551,308,4,407,516,0,0
,,,,,,,
29742,555,304,4,407,516,0,0
,,,,,,,
29755,559,300,4,407,516,0,0
,,,,,,,
29767,563,296,4,407,516,0,0
,,,,,,,
29782,567,292,4,407,516,0,0
,,,,,,,
29792,571,288,4,407,516,0,0
,,,,,,,
29806,575,284,4,407,516,0,0
,,,,,,,
29819,579,280,4,407,516,0,0
,,,,,,,
29832,583,276,4,407,516,0,0
,,,,,,,
29845,587,272,4,400,516,0,0
,,,,,,,
29857,591,268,4,393,516,0,0
,,,,,,,
29871,595,264,4,386,516,0,0
,,,,,,,
29885,599,260,4,379,516,0,0
,,,,,,,
29898,603,256,4,372,516,0,0
,,,,,,,
29910,607,252,4,365,516,0,0
,,,,,,,
29923,611,248,4,358,516,0,0
,,,,,,,
29934,615,244,4,351,516,0,0
,,,,,,,
29948,619,240,4,344,516,0,0
,,,,,,,
29959,623,236,4,337,516,0,0
,,,,,,,
29974,627,232,4,330,516,0,0
,,,,,,,
29987,631,228,4,323,516,0,0
,,,,,,,
29999,635,224,4,316,516,0,0
,,,,,,,
30011,639,220,4,309,516,0,0
,,,,,,,
30024,643,216,4,302,516,0,0
,,,,,,,
30038,647,212,4,295,516,0,0
,,,,,,,
30051,651,208,4,288,516,0,0
,,,,,,,
30065,655,204,4,288,516,0,0
,,,,,,,
30076,659,200,4,288,516,0,0
,,,,,,,
30090,663,196,4,288,516,0,0
,,,,,,,
30104,667,192,4,288,516,0,0
,,,,,,,
30116,671,188,4,288,516,0,0
,,,,,,,
30129,675,184,4,288,516,0,0
,,,,,,,
30140,679,180,4,288,516,0,0
,,,,,,,
30155,683,176,4,288,516,0,0
,,,,,,,
30168,687,172,4,288,510,0,0
,,,,,,,
30183,691,168,4,288,504,0,0
,,,,,,,
30197,695,164,4,288,498,0,0
,,,,,,,
30208,699,160,4,288,492,0,0
,,,,,,,
30222,703,156,4,288,486,0,0
,,,,,,,
30237,707,152,4,288,480,0,0
,,,,,,,
30249,711,148,4,288,474,0,0
,,,,,,,
30265,715,144,4,288,468,0,0
,,,,,,,
30278,719,140,4,288,462,0,0
,,,,,,,
30291,723,136,4,288,456,0,0
,,,,,,,
30305,727,132,4,288,450,0,0
,,,,,,,
30317,731,128,4,288,444,0,0
,,,,,,,
30332,735,124,4,288,438,0,0
,,,,,,,
30344,739,120,4,288,432,0,0
,,,,,,,
30357,743,116,4,288,426,0,0
,,,,,,,
30369,747,112,4,288,420,0,0
,,,,,,,
30384,751,108,4,288,414,0,0
,,,,,,,
30399,755,104,4,288,408,0,0
,,,,,,,
30413,759,100,4,288,402,0,0
,,,,,,,
30426,763,96,4,288,396,0,0
,,,,,,,
30439,767,92,4,288,390,0,0
,,,,,,,
30454,771,88,4,288,384,0,0
,,,,,,,
30472,775,84,4,288,378,0,0
,,,,,,,
30488,779,80,4,288,372,0,0
,,,,,,,
30504,783,76,4,288,366,0,0
,,,,,,,
30520,787,72,4,288,360,0,0
,,,,,,,
30538,791,68,4,288,354,0,0
,,,,,,,
30552,795,64,4,288,348,0,0
,,,,,,,
30571,799,60,4,288,342,0,0
,,,,,,,
30586,803,56,4,288,336,0,0
,,,,,,,
30601,807,52,4,288,330,0,0
,,,,,,,
30615,811,48,4,288,324,0,0
,,,,,,,
30627,815,44,4,288,324,0,0
,,,,,,,
30641,819,40,4,288,318,0,0
,,,,,,,
30655,823,36,4,288,318,0,0
,,,,,,,
30669,827,32,4,288,312,0,0
,,,,,,,
30682,831,28,4,288,306,0,0
,,,,,,,
30695,835,24,4,288,306,0,0
,,,,,,,
30709,839,20,4,288,306,0,0
,,,,,,,
30722,843,16,4,288,300,0,0
,,,,,,,
30738,847,12,4,288,300,0,0
,,,,,,,
30751,851,8,4,288,294,0,0
,,,,,,,
30765,855,12,4,288,294,0,0
,,,,,,,
30778,859,16,4,288,294,0,0
,,,,,,,
30791,863,20,4,288,294,0,0
,,,,,,,
30805,867,24,4,288,294,0,0
,,,,,,,
30818,871,28,4,288,294,0,0
,,,,,,,
30832,875,32,4,288,294,0,0
,,,,,,,
30845,879,36,4,288,294,0,0
,,,,,,,
30857,883,40,4,288,294,0,0
,,,,,,,
30872,887,44,4,288,294,0,0
,,,,,,,
30886,891,48,4,288,294,0,0
,,,,,,,
30899,895,52,4,288,294,0,0
,,,,,,,
30914,899,56,4,288,294,0,0
,,,,,,,
30926,903,60,4,288,294,0,0
,,,,,,,
30940,907,64,4,288,294,0,0
,,,,,,,
30951,911,68,4,288,294,0,0
,,,,,,,
30966,915,72,4,288,294,0,0
,,,,,,,
30979,919,76,4,288,294,0,0
,,,,,,,
30991,923,80,4,288,294,0,0
,,,,,,,
31005,927,84,4,288,294,0,0
,,,,,,,
31018,931,88,4,288,294,0,0
,,,,,,,
31031,935,92,4,288,294,0,0
,,,,,,,
31044,939,96,4,288,294,0,0
,,,,,,,
31057,943,100,4,288,294,0,0
,,,,,,,
31071,947,104,4,288,294,0,0
,,,,,,,
31082,951,108,4,288,294,0,0
,,,,,,,
31096,955,112,4,288,294,0,0
,,,,,,,
31108,959,116,4,288,294,0,0
,,,,,,,
31122,963,120,4,288,294,0,0
,,,,,,,
31137,967,124,4,288,294,0,0
,,,,,,,
31149,971,128,4,288,294,0,0
,,,,,,,
31165,975,132,4,288,294,0,0
,,,,,,,
31176,979,136,4,288,294,0,0
,,,,,,,
31189,983,140,4,288,294,0,0
,,,,,,,
31201,987,144,4,288,294,0,0
,,,,,,,
31216,991,148,4,288,294,0,0
,,,,,,,
31230,995,152,4,288,294,0,0
,,,,,,,
31243,999,156,4,288,294,0,0
,,,,,,,
31257,1003,160,4,288,294,0,0
,,,,,,,
31271,1007,164,4,288,294,0,0
,,,,,,,
31282,1011,168,4,288,294,0,0
,,,,,,,
31296,1015,172,4,288,294,0,0
,,,,,,,
31308,1019,176,4,288,294,0,0
,,,,,,,
31321,1023,180,4,288,294,0,0
,,,,,,,
31335,1027,184,4,288,294,0,0
,,,,,,,
31348,1031,188,4,288,294,0,0
,,,,,,,
31362,1035,192,4,288,294,0,0
,,,,,,,
31374,1039,196,4,288,294,0,0
,,,,,,,
31389,1043,200,4,288,294,0,0
,,,,,,,
31404,1047,204,4,288,294,0,0
,,,,,,,
31417,1051,208,4,288,294,0,0
,,,,,,,
31431,1055,212,4,288,294,0,0
,,,,,,,
31444,1059,216,4,288,294,0,0
,,,,,,,
31457,1063,220,4,288,294,0,0
,,,,,,,
31471,1067,224,4,288,294,0,0
,,,,,,,
31485,1071,228,4,288,294,0,0
,,,,,,,
31499,1075,232,4,288,294,0,0
,,,,,,,
31512,1079,236,4,288,294,0,0
,,,,,,,
31524,1083,240,4,288,294,0,0
,,,,,,,
31537,1087,244,4,288,294,0,0
,,,,,,,
31549,1091,248,4,288,294,0,0
,,,,,,,
31564,1095,252,4,288,294,0,0
,,,,,,,
31576,1099,256,4,288,294,0,0
,,,,,,,
31590,1103,260,4,288,294,0,0
,,,,,,,
31604,1107,264,4,288,294,0,0
,,,,,,,
31617,1111,268,4,288,294,0,0
,,,,,,,
31632,1115,272,4,288,294,0,0
,,,,,,,
31644,1119,276,4,288,294,0,0
,,,,,,,
31657,1123,280,4,288,294,0,0
,,,,,,,
31670,1127,284,4,288,294,0,0
,,,,,,,
31682,1131,288,4,288,294,0,0
,,,,,,,
31696,1135,292,4,288,294,0,0
,,,,,,,
31708,1139,296,4,288,294,0,0
,,,,,,,
31721,1143,300,4,288,294,0,0
,,,,,,,
31733,1147,304,4,288,294,0,0
,,,,,,,
31747,1151,308,4,288,294,0,0
,,,,,,,
31759,1155,312,4,288,294,0,0
,,,,,,,
31773,1159,316,4,288,294,0,0
,,,,,,,
31789,1163,320,4,288,294,0,0
,,,,,,,
31804,1167,324,4,288,294,0,0
,,,,,,,
31817,1171,328,4,288,294,0,0
,,,,,,,
31833,1175,332,4,288,300,0,0
,,,,,,,
31848,1179,336,4,288,300,0,0
,,,,,,,
31862,1183,340,4,288,300,0,0
,,,,,,,
31877,1187,344,4,288,300,0,0
,,,,,,,
31891,1191,348,4,288,300,0,0
,,,,,,,
31906,1195,352,4,288,300,0,0
,,,,,,,
31921,1199,356,4,288,300,0,0
,,,,,,,
31937,1203,360,4,288,300,0,0
,,,,,,,
31949,1207,364,4,288,300,0,0
,,,,,,,
31966,1211,368,4,288,306,0,0
,,,,,,,
31982,1215,372,4,288,306,0,0
,,,,,,,
31996,1219,376,4,288,312,0,0
,,,,,,,
32008,1223,380,4,288,312,0,0
,,,,,,,
32022,1227,384,4,295,312,0,0
,,,,,,,
32035,1231,388,4,302,312,0,0
,,,,,,,
32048,1235,392,4,309,312,0,0
,,,,,,,
32063,1239,396,4,316,312,0,0
,,,,,,,
32075,1243,400,4,323,312,0,0
,,,,,,,
32089,1247,404,4,330,312,0,0
,,,,,,,
32102,1251,408,4,337,312,0,0
,,,,,,,
32116,1255,412,4,337,318,0,0
,,,,,,,
32130,1259,416,4,337,318,0,0
,,,,,,,
32141,1263,420,4,337,318,0,0
,,,,,,,
32155,1267,424,4,337,324,0,0
,,,,,,,
32169,1271,428,4,337,324,0,0
,,,,,,,
32182,1275,432,4,337,324,0,0
,,,,,,,
32194,1279,436,4,337,324,0,0
,,,,,,,
32207,1283,440,4,337,324,0,0
,,,,,,,
32222,1287,444,4,337,324,0,0
,,,,,,,
32233,1291,448,4,337,324,0,0
,,,,,,,
32247,1295,452,4,337,330,0,0
,,,,,,,
32260,1299,456,4,337,330,0,0
,,,,,,,
32274,1295,460,4,337,330,0,0
,,,,,,,
32287,1291,464,4,337,330,0,0
,,,,,,,
32299,1287,468,4,337,330,0,0
,,,,,,,
32314,1283,472,4,337,330,0,0
,,,,,,,
32325,1279,476,4,337,330,0,0
,,,,,,,
32338,1275,480,4,337,330,0,0
,,,,,,,
32349,1271,484,4,337,330,0,0
,,,,,,,
32363,1267,488,4,337,330,0,0
,,,,,,,
32375,1263,492,4,337,330,0,0
,,,,,,,
32389,1259,496,4,337,330,0,0
,,,,,,,
32401,1255,500,4,337,330,0,0
,,,,,,,
32414,1251,504,4,337,330,0,0
,,,,,,,
32427,1247,508,4,337,330,0,0
,,,,,,,
32440,1243,512,4,337,330,0,0
,,,,,,,
32455,1239,516,4,337,330,0,0
,,,,,,,
32468,1235,520,4,337,330,0,0
,,,,,,,
32481,1231,524,4,337,330,0,0
,,,,,,,
32493,1227,528,4,337,330,0,0
,,,,,,,
32507,1223,532,4,337,330,0,0
,,,,,,,
32521,1219,536,4,337,330,0,0
,,,,,,,
32534,1215,540,4,337,330,0,0
,,,,,,,
32548,1211,544,4,337,330,0,0
,,,,,,,
32559,1207,548,4,344,330,0,0
,,,,,,,
32573,1203,552,4,351,330,0,0
,,,,,,,
32586,1199,556,4,358,330,0,0
,,,,,,,
32599,1195,560,4,365,330,0,0
,,,,,,,
32612,1191,564,4,372,330,0,0
,,,,,,,
32625,1187,568,4,379,330,0,0
,,,,,,,
32639,1183,572,4,386,330,0,0
,,,,,,,
32651,1179,576,4,393,330,0,0
,,,,,,,
32665,1175,580,4,400,330,0,0
,,,,,,,
32676,1171,584,4,407,330,0,0
,,,,,,,
32689,1167,588,4,414,330,0,0
,,,,,,,
32701,1163,592,4,414,330,0,0
,,,,,,,
32716,1159,596,4,414,330,0,0
,,,,,,,
32732,1155,600,4,414,330,0,0
,,,,,,,
32746,1151,604,4,414,330,0,0
,,,,,,,
32758,1147,608,4,414,330,0,0
,,,,,,,
32772,1143,612,4,414,330,0,0
,,,,,,,
32785,1139,616,4,414,330,0,0
,,,,,,,
32799,1135,620,4,414,330,0,0
,,,,,,,
32814,1131,624,4,414,330,0,0
,,,,,,,
32826,1127,628,4,414,330,0,0
,,,,,,,
32838,1123,632,4,414,330,0,0
,,,,,,,
32850,1119,636,4,414,330,0,0
,,,,,,,
32865,1115,640,4,414,330,0,0
,,,,,,,
32877,1111,644,4,414,330,0,0
,,,,,,,
32889,1107,648,4,414,330,0,0
,,,,,,,
32901,1103,652,4,414,330,0,0
,,,,,,,
32915,1099,656,4,414,330,0,0
,,,,,,,
32927,1095,660,4,414,330,0,0
,,,,,,,
32941,1091,664,4,414,330,0,0
,,,,,,,
32957,1087,668,4,414,330,0,0
,,,,,,,
32971,1083,672,4,414,330,0,0
,,,,,,,
32985,1079,676,4,414,330,0,0
,,,,,,,
32999,1075,680,4,414,330,0,0
,,,,,,,
33014,1071,684,4,414,330,0,0
,,,,,,,
33025,1067,688,4,414,330,0,0
,,,,,,,
33038,1063,692,4,414,330,0,0
,,,,,,,
33050,1059,696,4,414,330,0,0
,,,,,,,
33065,1055,700,4,414,330,0,0
,,,,,,,
33076,1051,704,4,414,330,0,0
,,,,,,,
33088,1047,708,4,414,330,0,0
,,,,,,,
33100,1043,712,4,414,330,0,0
,,,,,,,
33114,1039,716,4,414,330,0,0
,,,,,,,
33125,1035,720,4,414,330,0,0
,,,,,,,
33138,1031,724,4,414,330,0,0
,,,,,,,
33150,1027,728,4,414,330,0,0
,,,,,,,
33165,1023,732,4,414,330,0,0
,,,,,,,
33179,1019,736,4,414,330,0,0
,,,,,,,
33192,1015,740,4,414,330,0,0
,,,,,,,
33205,1011,744,4,414,330,0,0
,,,,,,,
33217,1007,748,4,414,330,0,0
,,,,,,,
33231,1003,752,4,414,330,0,0
,,,,,,,
33242,999,756,4,414,330,0,0
,,,,,,,
33256,995,760,4,414,330,0,0
,,,,,,,
33270,991,756,4,414,330,0,0
,,,,,,,
33283,987,752,4,414,330,0,0
,,,,,,,
33298,983,748,4,414,330,0,0
,,,,,,,
33308,979,744,4,414,330,0,0
,,,,,,,
33321,975,740,4,414,330,0,0
,,,,,,,
33335,971,736,4,414,330,0,0
,,,,,,,
33347,967,732,4,414,330,0,0
,,,,,,,
33360,963,728,4,414,330,0,0
,,,,,,,
33373,959,724,4,414,330,0,0
,,,,,,,
33387,955,720,4,414,330,0,0
,,,,,,,
33399,951,716,4,414,330,0,0
,,,,,,,
33412,947,712,4,414,330,0,0
,,,,,,,
33425,943,708,4,414,330,0,0
,,,,,,,
33438,939,704,4,414,330,0,0
,,,,,,,
33449,935,700,4,414,330,0,0
,,,,,,,
33464,931,696,4,414,330,0,0
,,,,,,,
33476,927,692,4,414,330,0,0
,,,,,,,
33490,923,688,4,414,330,0,0
,,,,,,,
33504,919,684,4,414,330,0,0
,,,,,,,
33515,915,680,4,414,330,0,0
,,,,,,,
33530,911,676,4,414,330,0,0
,,,,,,,
33542,907,672,4,414,330,0,0
,,,,,,,
33556,903,668,4,414,330,0,0
,,,,,,,
33570,899,664,4,414,330,0,0
,,,,,,,
33582,895,660,4,414,330,0,0
,,,,,,,
33597,891,656,4,414,330,0,0
,,,,,,,
33608,887,652,4,414,330,0,0
,,,,,,,
33622,883,648,4,414,330,0,0
,,,,,,,
33636,879,644,4,414,330,0,0
,,,,,,,
33648,875,640,4,414,330,0,0
,,,,,,,
33659,871,636,4,414,330,0,0
,,,,,,,
33672,867,632,4,414,330,0,0
,,,,,,,
33685,863,628,4,414,330,0,0
,,,,,,,
33699,859,624,4,414,330,0,0
,,,,,,,
33715,855,620,4,414,330,0,0
,,,,,,,
33729,851,616,4,414,330,0,0
,,,,,,,
33741,847,612,4,414,330,0,0
,,,,,,,
33755,843,608,4,414,330,0,0
,,,,,,,
33768,839,604,4,414,330,0,0
,,,,,,,
33781,835,600,4,414,330,0,0
,,,,,,,
33795,831,596,4,414,330,0,0
,,,,,,,
33808,827,592,4,414,330,0,0
,,,,,,,
33822,823,588,4,414,330,0,0
,,,,,,,
33837,819,584,4,414,330,0,0
,,,,,,,
33848,815,580,4,414,330,0,0
,,,,,,,
33860,811,576,4,414,330,0,0
,,,,,,,
33874,807,572,4,414,330,0,0
,,,,,,,
33888,803,568,4,414,330,0,0
,,,,,,,
33901,799,564,4,414,330,0,0
,,,,,,,
33915,795,560,4,414,330,0,0
,,,,,,,
33928,791,556,4,414,330,0,0
,,,,,,,
33940,787,552,4,414,330,0,0
,,,,,,,
33953,783,548,4,414,330,0,0
,,,,,,,
33965,779,544,4,414,330,0,0
,,,,,,,
33979,775,540,4,414,330,0,0
,,,,,,,
33991,771,536,4,414,330,0,0
,,,,,,,
34003,767,532,4,414,330,0,0
,,,,,,,
34015,763,528,4,414,330,0,0
,,,,,,,
34028,759,524,4,414,330,0,0
,,,,,,,
34040,755,520,4,414,330,0,0
,,,,,,,
34054,751,516,4,414,330,0,0
,,,,,,,
34066,747,512,4,414,330,0,0
,,,,,,,
34081,743,508,4,414,330,0,0
,,,,,,,
34092,739,504,4,414,330,0,0
,,,,,,,
34106,735,500,4,414,330,0,0
,,,,,,,
34120,731,496,4,414,330,0,0
,,,,,,,
34132,727,492,4,414,330,0,0
,,,,,,,
34147,723,488,4,414,330,0,0
,,,,,,,
34158,719,484,4,414,330,0,0
,,,,,,,
34171,715,480,4,414,330,0,0
,,,,,,,
34184,711,476,4,414,330,0,0
,,,,,,,
34197,707,472,4,414,330,0,0
,,,,,,,
34208,703,468,4,414,330,0,0
,,,,,,,
34222,699,464,4,414,330,0,0
,,,,,,,
34235,695,460,4,414,330,0,0
,,,,,,,
34248,691,456,4,414,330,0,0
,,,,,,,
34259,687,452,4,414,330,0,0
,,,,,,,
34272,683,448,4,414,330,0,0
,,,,,,,
34287,679,444,4,414,330,0,0
,,,,,,,
34299,675,440,4,414,330,0,0
,,,,,,,
34314,671,436,4,414,330,0,0
,,,,,,,
34326,667,432,4,414,330,0,0
,,,,,,,
34338,663,428,4,414,330,0,0
,,,,,,,
34350,659,424,4,414,330,0,0
,,,,,,,
34364,655,420,4,414,330,0,0
,,,,,,,
34377,651,416,4,414,330,0,0
,,,,,,,
34390,647,412,4,414,330,0,0
,,,,,,,
34404,643,408,4,414,330,0,0
,,,,,,,
34416,639,404,4,414,330,0,0
,,,,,,,
34431,635,400,4,414,330,0,0
,,,,,,,
34442,631,396,4,414,330,0,0
,,,,,,,
34457,627,392,4,414,330,0,0
,,,,,,,
34471,623,388,4,414,330,0,0
,,,,,,,
34483,619,384,4,414,330,0,0
,,,,,,,
34498,615,380,4,414,330,0,0
,,,,,,,
34509,611,376,4,414,330,0,0
,,,,,,,
34523,607,372,4,414,330,0,0
,,,,,,,
34537,603,368,4,414,330,0,0
,,,,,,,
34550,599,364,4,414,330,0,0
,,,,,,,
34564,595,360,4,414,330,0,0
,,,,,,,
34576,591,356,4,414,330,0,0
,,,,,,,
34591,587,352,4,414,330,0,0
,,,,,,,
34605,583,348,4,407,330,0,0
,,,,,,,
34619,579,344,4,400,330,0,0
,,,,,,,
34632,575,340,4,393,330,0,0
,,,,,,,
34646,571,336,4,386,330,0,0
,,,,,,,
34657,567,332,4,379,330,0,0
,,,,,,,
34670,563,328,4,372,330,0,0
,,,,,,,
34683,559,324,4,365,330,0,0
,,,,,,,
34697,555,320,4,358,330,0,0
,,,,,,,
34708,551,316,4,351,330,0,0
,,,,,,,
34722,547,312,4,344,330,0,0
,,,,,,,
34735,543,308,4,337,330,0,0
,,,,,,,
34748,539,304,4,330,330,0,0
,,,,,,,
34760,535,300,4,323,330,0,0
,,,,,,,
34774,531,296,4,316,330,0,0
,,,,,,,
34787,527,292,4,309,330,0,0
,,,,,,,
34800,523,288,4,302,330,0,0
,,,,,,,
34814,519,284,4,295,330,0,0
,,,,,,,
34827,515,280,4,288,330,0,0
,,,,,,,
34840,511,276,4,281,330,0,0
,,,,,,,
34854,507,272,4,274,330,0,0
,,,,,,,
34867,503,268,4,267,330,0,0
,,,,,,,
34881,499,264,4,260,330,0,0
,,,,,,,
34893,495,260,4,253,330,0,0
,,,,,,,
34907,491,256,4,246,330,0,0
,,,,,,,
34919,487,252,4,239,330,0,0
,,,,,,,
34932,483,248,4,232,330,0,0
,,,,,,,
34947,479,244,4,225,330,0,0
,,,,,,,
34959,475,240,4,218,330,0,0
,,,,,,,
34973,471,236,4,211,330,0,0
,,,,,,,
34987,467,232,4,204,330,0,0
,,,,,,,
34999,463,228,4,197,330,0,0
,,,,,,,
35014,459,224,4,190,330,0,0
,,,,,,,
35025,455,220,4,183,330,0,0
,,,,,,,
35039,451,216,4,176,330,0,0
,,,,,,,
35053,447,212,4,169,330,0,0
,,,,,,,
35067,443,208,4,162,330,0,0
,,,,,,,
35081,439,204,4,155,330,0,0
,,,,,,,
35093,435,200,4,148,330,0,0
,,,,,,,
35107,431,196,4,141,330,0,0
,,,,,,,
35119,427,192,4,134,330,0,0
,,,,,,,
35133,423,188,4,127,330,0,0
,,,,,,,
35147,419,184,4,120,330,0,0
,,,,,,,
35159,415,180,4,113,330,0,0
,,,,,,,
35172,411,176,4,106,330,0,0
,,,,,,,
35186,407,172,4,106,330,0,0
,,,,,,,
35199,403,168,4,106,330,0,0
,,,,,,,
35211,399,164,4,106,330,0,0
,,,,,,,
35225,395,160,4,106,330,0,0
,,,,,,,
35238,391,156,4,99,330,0,0
,,,,,,,
35250,387,152,4,92,330,0,0
,,,,,,,
35265,383,148,4,85,330,0,0
,,,,,,,
35277,379,144,5,78,330,0,0
,,,,,,,
35290,374,139,5,71,330,0,0
,,,,,,,
35304,369,134,5,64,330,0,0
,,,,,,,
35318,364,129,5,57,330,0,0
,,,,,,,
35332,359,124,5,50,330,0,0
,,,,,,,
35345,354,119,5,43,330,0,0
,,,,,,,
35357,349,114,5,36,330,0,0
,,,,,,,
35370,344,109,5,29,330,0,0
,,,,,,,
35381,339,104,5,29,330,0,0
,,,,,,,
35396,334,99,5,29,330,0,0
,,,,,,,
35407,329,94,5,29,330,0,0
,,,,,,,
35421,324,89,5,29,330,0,0
,,,,,,,
35433,319,84,5,29,330,0,0
,,,,,,,
35446,314,79,5,29,330,0,0
,,,,,,,
35458,309,74,5,29,330,0,0
,,,,,,,
35473,304,69,5,29,330,0,0
,,,,,,,
35487,299,64,5,29,330,0,0
,,,,,,,
35501,294,59,5,29,330,0,0
,,,,,,,
35515,289,54,5,29,330,0,0
,,,,,,,
35528,284,49,5,29,330,0,0
,,,,,,,
35540,279,44,5,29,330,0,0
,,,,,,,
35554,274,39,5,29,330,0,0
,,,,,,,
35570,269,34,5,29,330,0,0
,,,,,,,
35582,264,29,5,29,330,0,0
,,,,,,,
35595,259,24,5,29,330,0,0
,,,,,,,
35607,254,19,5,29,330,0,0
,,,,,,,
35621,249,14,5,29,330,0,0
,,,,,,,
35632,244,9,5,29,330,0,0
,,,,,,,
35646,239,14,5,29,330,0,0
,,,,,,,
35658,234,19,5,29,330,0,0
,,,,,,,
35670,229,24,5,29,330,0,0
,,,,,,,
35682,224,29,5,29,330,0,0
,,,,,,,
35695,219,34,5,29,330,0,0
,,,,,,,
35708,214,39,5,29,330,0,0
,,,,,,,
35722,209,44,5,29,330,0,0
,,,,,,,
35735,204,49,5,29,330,0,0
,,,,,,,
35747,199,54,5,29,330,0,0
,,,,,,,
35760,194,59,5,29,330,0,0
,,,,,,,
35772,189,64,5,29,330,0,0
,,,,,,,
35785,184,69,5,29,330,0,0
,,,,,,,
35799,179,74,5,29,330,0,0
,,,,,,,
35814,174,79,5,29,330,0,0
,,,,,,,
35826,169,84,5,29,330,0,0
,,,,,,,
35838,164,89,5,29,330,0,0
,,,,,,,
35850,159,94,5,29,330,0,0
,,,,,,,
35865,154,99,5,29,330,0,0
,,,,,,,
35879,149,104,5,29,330,0,0
,,,,,,,
35891,144,109,5,29,330,0,0
,,,,,,,
35905,139,114,5,29,330,0,0
,,,,,,,
35918,134,119,5,29,330,0,0
,,,,,,,
35932,129,124,5,29,330,0,0
,,,,,,,
35946,124,129,5,29,330,0,0
,,,,,,,
35958,119,134,5,29,330,0,0
,,,,,,,
35972,114,139,5,36,330,0,0
,,,,,,,
35986,109,144,5,43,330,0,0
,,,,,,,
36002,104,149,5,50,330,0,0
,,,,,,,
36015,99,154,5,57,330,0,0
,,,,,,,
36029,94,159,5,64,330,0,0
,,,,,,,
36040,89,164,5,71,330,0,0
,,,,,,,
36054,84,169,5,78,330,0,0
,,,,,,,
36067,79,174,5,85,330,0,0
,,,,,,,
36079,74,179,5,92,330,0,0
,,,,,,,
36103,74,189,5,99,330,0,0
,,,,,,,
36117,79,194,5,106,330,0,0
,,,,,,,
36131,84,199,5,113,330,0,0
,,,,,,,
36145,89,204,5,120,330,0,0
,,,,,,,
36157,94,209,5,127,330,0,0
,,,,,,,
36171,99,214,5,134,330,0,0
,,,,,,,
36184,104,219,5,141,330,0,0
,,,,,,,
36198,109,224,5,148,330,0,0
,,,,,,,
36210,114,229,5,155,330,0,0
,,,,,,,
36223,119,234,5,162,330,0,0
,,,,,,,
36236,124,239,5,169,330,0,0
,,,,,,,
36249,129,244,5,176,330,0,0
,,,,,,,
36264,134,249,5,183,330,0,0
,,,,,,,
36276,139,254,5,190,330,0,0
,,,,,,,
36289,144,259,5,197,330,0,0
,,,,,,,
36301,149,264,5,204,330,0,0
,,,,,,,
36315,154,269,5,211,330,0,0
,,,,,,,
36327,159,274,5,211,330,0,0
,,,,,,,
36341,164,279,5,211,330,0,0
,,,,,,,
36356,169,284,5,211,330,0,0
,,,,,,,
36367,174,289,5,211,330,0,0
,,,,,,,
36380,179,294,5,211,330,0,0
,,,,,,,
36393,184,299,5,211,330,0,0
,,,,,,,
36406,189,304,5,211,330,0,0
,,,,,,,
36421,194,309,5,211,330,0,0
,,,,,,,
36433,199,314,5,211,330,0,0
,,,,,,,
36447,204,319,5,211,330,0,0
,,,,,,,
36459,209,324,5,211,330,0,0
,,,,,,,
36474,214,329,5,211,330,0,0
,,,,,,,
36488,219,334,5,211,330,0,0
,,,,,,,
36498,224,339,5,211,330,0,0
,,,,,,,
36511,229,344,5,211,330,0,0
,,,,,,,
36523,234,349,5,211,330,0,0
,,,,,,,
36538,239,354,5,211,330,0,0
,,,,,,,
36549,244,359,5,211,330,0,0
,,,,,,,
36564,249,364,5,211,330,0,0
